optimization_variable,city,date,alpha,iteration,vt_labors,extra_time,dist
hybrid,150,2026-01-11,0.8,63,5,81.2,17.59
hybrid,150,2026-01-11,0.8,71,5,81.2,17.59
hybrid,150,2026-01-11,0.8,78,5,81.2,17.59
hybrid,150,2026-01-11,0.8,86,5,81.2,17.59
hybrid,150,2026-01-11,0.8,94,5,81.2,17.59
hybrid,150,2026-01-11,0.8,102,5,81.2,17.59
hybrid,150,2026-01-11,0.8,110,5,81.2,17.59
hybrid,150,2026-01-11,0.8,118,5,81.2,17.59
hybrid,150,2026-01-11,0.8,126,5,81.2,17.59
hybrid,150,2026-01-11,0.8,134,5,81.2,17.59
hybrid,150,2026-01-11,0.8,142,5,81.2,17.59
hybrid,150,2026-01-11,0.8,150,5,81.2,17.59
hybrid,844,2026-01-11,0.8,7,5,52.9,11.53
hybrid,844,2026-01-11,0.8,15,5,52.9,11.53
hybrid,844,2026-01-11,0.8,23,5,52.9,11.53
hybrid,844,2026-01-11,0.8,31,5,52.9,11.53
hybrid,844,2026-01-11,0.8,39,5,52.9,11.53
hybrid,844,2026-01-11,0.8,47,5,52.9,11.53
hybrid,844,2026-01-11,0.8,55,5,52.9,11.53
hybrid,844,2026-01-11,0.8,63,5,52.9,11.53
hybrid,844,2026-01-11,0.8,71,5,52.9,11.53
hybrid,844,2026-01-11,0.8,78,5,52.9,11.53
hybrid,844,2026-01-11,0.8,86,5,52.9,11.53
hybrid,844,2026-01-11,0.8,94,5,52.9,11.53
hybrid,844,2026-01-11,0.8,102,5,52.9,11.53
hybrid,844,2026-01-11,0.8,110,5,52.9,11.53
hybrid,844,2026-01-11,0.8,118,5,52.9,11.53
hybrid,844,2026-01-11,0.8,126,5,52.9,11.53
hybrid,844,2026-01-11,0.8,134,5,52.9,11.53
hybrid,844,2026-01-11,0.8,142,5,52.9,11.53
hybrid,844,2026-01-11,0.8,150,5,52.9,11.53
hybrid,830,2026-01-11,0.8,7,1,0.0,7.77
hybrid,830,2026-01-11,0.8,15,1,0.0,7.77
hybrid,830,2026-01-11,0.8,23,1,0.0,7.77
hybrid,830,2026-01-11,0.8,31,1,0.0,7.77
hybrid,830,2026-01-11,0.8,39,1,0.0,7.77
hybrid,830,2026-01-11,0.8,47,1,0.0,7.77
hybrid,830,2026-01-11,0.8,55,1,0.0,7.77
hybrid,830,2026-01-11,0.8,63,1,0.0,7.77
hybrid,830,2026-01-11,0.8,71,1,0.0,7.77
hybrid,830,2026-01-11,0.8,78,1,0.0,7.77
hybrid,830,2026-01-11,0.8,86,1,0.0,7.77
hybrid,830,2026-01-11,0.8,94,1,0.0,7.77
hybrid,830,2026-01-11,0.8,102,1,0.0,7.77
hybrid,830,2026-01-11,0.8,110,1,0.0,7.77
hybrid,830,2026-01-11,0.8,118,1,0.0,7.77
hybrid,830,2026-01-11,0.8,126,1,0.0,7.77
hybrid,830,2026-01-11,0.8,134,1,0.0,7.77
hybrid,830,2026-01-11,0.8,142,1,0.0,7.77
hybrid,830,2026-01-11,0.8,150,1,0.0,7.77
hybrid,1004,2026-01-11,0.8,52,24,599.7,162.17
hybrid,1004,2026-01-11,0.8,105,24,597.0,172.72
hybrid,1004,2026-01-11,0.8,157,24,608.7,161.68
hybrid,1004,2026-01-11,0.8,210,24,677.5,188.83
hybrid,1004,2026-01-11,0.8,263,24,599.7,164.91
hybrid,1004,2026-01-11,0.8,315,24,590.0,170.37
hybrid,1004,2026-01-11,0.8,368,24,590.3,168.01
hybrid,1004,2026-01-11,0.8,421,24,724.4,170.2
hybrid,1004,2026-01-11,0.8,473,24,629.4,147.01
hybrid,1004,2026-01-11,0.8,526,24,629.7,170.82
hybrid,1004,2026-01-11,0.8,578,24,589.2,169.69
hybrid,1004,2026-01-11,0.8,631,24,617.5,166.59
hybrid,1004,2026-01-11,0.8,684,24,622.9,165.83
hybrid,1004,2026-01-11,0.8,736,24,618.9,174.71
hybrid,1004,2026-01-11,0.8,789,24,603.4,188.41
hybrid,1004,2026-01-11,0.8,842,24,659.7,172.81
hybrid,1004,2026-01-11,0.8,894,24,597.7,171.27
hybrid,1004,2026-01-11,0.8,947,24,701.8,174.92
hybrid,1004,2026-01-11,0.8,1000,24,594.7,161.96
hybrid,149,2026-01-05,0.9,68,73,1445.4,609.52
hybrid,149,2026-01-05,0.9,136,73,1696.2,645.54
hybrid,149,2026-01-05,0.9,205,73,1623.0,664.52
hybrid,149,2026-01-05,0.9,273,73,1661.8,649.0
hybrid,149,2026-01-05,0.9,342,73,1467.6,670.2
hybrid,149,2026-01-05,0.9,410,73,1809.0,593.8
hybrid,149,2026-01-05,0.9,478,73,1682.7,647.87
hybrid,149,2026-01-05,0.9,547,73,1753.3,670.07
hybrid,149,2026-01-05,0.9,615,73,1548.0,685.37
hybrid,149,2026-01-05,0.9,684,73,1703.3,580.21
hybrid,149,2026-01-05,0.9,752,73,1708.6,607.5
hybrid,149,2026-01-05,0.9,821,73,1664.7,618.51
hybrid,149,2026-01-05,0.9,889,73,1662.6,677.18
hybrid,149,2026-01-05,0.9,957,73,1690.9,691.05
hybrid,149,2026-01-05,0.9,1026,73,1575.3,669.87
hybrid,149,2026-01-05,0.9,1094,73,1663.1,662.45
hybrid,149,2026-01-05,0.9,1163,73,1644.8,598.09
hybrid,149,2026-01-05,0.9,1231,73,1538.4,614.28
hybrid,149,2026-01-05,0.9,1300,73,1619.7,673.1
hybrid,1,2026-01-05,0.9,52,26,449.1,80.45
hybrid,1,2026-01-05,0.9,105,26,454.0,95.22
hybrid,1,2026-01-05,0.9,157,26,419.1,100.2
hybrid,1,2026-01-05,0.9,210,26,419.1,82.76
hybrid,1,2026-01-05,0.9,263,26,449.1,103.11
hybrid,1,2026-01-05,0.9,315,26,419.1,119.5
hybrid,1,2026-01-05,0.9,368,26,454.0,89.79
hybrid,1,2026-01-05,0.9,421,26,449.1,98.48
hybrid,1,2026-01-05,0.9,473,26,389.1,100.03
hybrid,1,2026-01-05,0.9,526,26,454.0,95.6
hybrid,1,2026-01-05,0.9,578,26,419.1,103.92
hybrid,1,2026-01-05,0.9,631,26,389.1,112.72
hybrid,1,2026-01-05,0.9,684,26,393.7,98.19
hybrid,1,2026-01-05,0.9,736,26,389.1,111.9
hybrid,1,2026-01-05,0.9,789,26,363.7,103.76
hybrid,1,2026-01-05,0.9,842,26,394.0,103.23
hybrid,1,2026-01-05,0.9,894,26,419.1,101.86
hybrid,1,2026-01-05,0.9,947,26,424.0,97.26
hybrid,1,2026-01-05,0.9,1000,26,454.0,102.44
hybrid,126,2026-01-05,0.9,7,8,268.0,25.35
hybrid,126,2026-01-05,0.9,15,8,268.0,25.35
hybrid,126,2026-01-05,0.9,23,8,268.0,25.35
hybrid,126,2026-01-05,0.9,31,8,268.0,25.35
hybrid,126,2026-01-05,0.9,39,8,268.0,25.35
hybrid,126,2026-01-05,0.9,47,8,268.0,25.35
hybrid,126,2026-01-05,0.9,55,8,268.0,25.35
hybrid,126,2026-01-05,0.9,63,8,268.0,25.35
hybrid,126,2026-01-05,0.9,71,8,268.0,25.35
hybrid,126,2026-01-05,0.9,78,8,268.0,25.35
hybrid,126,2026-01-05,0.9,86,8,268.0,25.35
hybrid,126,2026-01-05,0.9,94,8,268.0,25.35
hybrid,126,2026-01-05,0.9,102,8,268.0,25.35
hybrid,126,2026-01-05,0.9,110,8,268.0,25.35
hybrid,126,2026-01-05,0.9,118,8,268.0,25.35
hybrid,126,2026-01-05,0.9,126,8,268.0,25.35
hybrid,126,2026-01-05,0.9,134,8,268.0,25.35
hybrid,126,2026-01-05,0.9,142,8,268.0,25.35
hybrid,126,2026-01-05,0.9,150,8,268.0,25.35
hybrid,150,2026-01-05,0.9,7,4,30.0,12.51
hybrid,150,2026-01-05,0.9,15,4,30.0,12.51
hybrid,150,2026-01-05,0.9,23,4,30.0,12.51
hybrid,150,2026-01-05,0.9,31,4,30.0,12.51
hybrid,150,2026-01-05,0.9,39,4,30.0,12.51
hybrid,150,2026-01-05,0.9,47,4,30.0,12.51
hybrid,150,2026-01-05,0.9,55,4,30.0,12.51
hybrid,150,2026-01-05,0.9,63,4,30.0,12.51
hybrid,150,2026-01-05,0.9,71,4,30.0,12.51
hybrid,150,2026-01-05,0.9,78,4,30.0,12.51
hybrid,150,2026-01-05,0.9,86,4,30.0,12.51
hybrid,150,2026-01-05,0.9,94,4,30.0,12.51
hybrid,150,2026-01-05,0.9,102,4,30.0,12.51
hybrid,150,2026-01-05,0.9,110,4,30.0,12.51
hybrid,150,2026-01-05,0.9,118,4,30.0,12.51
hybrid,150,2026-01-05,0.9,126,4,30.0,12.51
hybrid,150,2026-01-05,0.9,134,4,30.0,12.51
hybrid,150,2026-01-05,0.9,142,4,30.0,12.51
hybrid,150,2026-01-05,0.9,150,4,30.0,12.51
hybrid,844,2026-01-05,0.9,7,5,144.1,29.72
hybrid,844,2026-01-05,0.9,15,5,144.1,29.72
hybrid,844,2026-01-05,0.9,23,5,144.1,29.72
hybrid,844,2026-01-05,0.9,31,5,144.1,29.72
hybrid,844,2026-01-05,0.9,39,5,144.1,29.72
hybrid,844,2026-01-05,0.9,47,5,144.1,29.72
hybrid,844,2026-01-05,0.9,55,5,144.1,29.72
hybrid,844,2026-01-05,0.9,63,5,144.1,29.72
hybrid,844,2026-01-05,0.9,71,5,144.1,29.72
hybrid,844,2026-01-05,0.9,78,5,144.1,29.72
hybrid,844,2026-01-05,0.9,86,5,144.1,29.72
hybrid,844,2026-01-05,0.9,94,5,144.1,29.72
hybrid,844,2026-01-05,0.9,102,5,144.1,29.72
hybrid,844,2026-01-05,0.9,110,5,144.1,29.72
hybrid,844,2026-01-05,0.9,118,5,144.1,29.72
hybrid,844,2026-01-05,0.9,126,5,144.1,29.72
hybrid,844,2026-01-05,0.9,134,5,144.1,29.72
hybrid,844,2026-01-05,0.9,142,5,144.1,29.72
hybrid,844,2026-01-05,0.9,150,5,144.1,29.72
hybrid,830,2026-01-05,0.9,7,1,0.0,6.92
hybrid,830,2026-01-05,0.9,15,1,0.0,6.92
hybrid,830,2026-01-05,0.9,23,1,0.0,6.92
hybrid,830,2026-01-05,0.9,31,1,0.0,6.92
hybrid,830,2026-01-05,0.9,39,1,0.0,6.92
hybrid,830,2026-01-05,0.9,47,1,0.0,6.92
hybrid,830,2026-01-05,0.9,55,1,0.0,6.92
hybrid,830,2026-01-05,0.9,63,1,0.0,6.92
hybrid,830,2026-01-05,0.9,71,1,0.0,6.92
hybrid,830,2026-01-05,0.9,78,1,0.0,6.92
hybrid,830,2026-01-05,0.9,86,1,0.0,6.92
hybrid,830,2026-01-05,0.9,94,1,0.0,6.92
hybrid,830,2026-01-05,0.9,102,1,0.0,6.92
hybrid,830,2026-01-05,0.9,110,1,0.0,6.92
hybrid,830,2026-01-05,0.9,118,1,0.0,6.92
hybrid,830,2026-01-05,0.9,126,1,0.0,6.92
hybrid,830,2026-01-05,0.9,134,1,0.0,6.92
hybrid,830,2026-01-05,0.9,142,1,0.0,6.92
hybrid,830,2026-01-05,0.9,150,1,0.0,6.92
hybrid,1004,2026-01-05,0.9,52,26,733.0,211.32
hybrid,1004,2026-01-05,0.9,105,26,759.3,163.24
hybrid,1004,2026-01-05,0.9,157,26,676.7,186.43
hybrid,1004,2026-01-05,0.9,210,26,671.3,207.5
hybrid,1004,2026-01-05,0.9,263,26,760.7,203.64
hybrid,1004,2026-01-05,0.9,315,26,681.4,179.59
hybrid,1004,2026-01-05,0.9,368,26,861.4,217.16
hybrid,1004,2026-01-05,0.9,421,26,849.3,187.05
hybrid,1004,2026-01-05,0.9,473,26,749.4,219.59
hybrid,1004,2026-01-05,0.9,526,26,865.3,169.24
hybrid,1004,2026-01-05,0.9,578,26,729.3,221.04
hybrid,1004,2026-01-05,0.9,631,26,765.6,199.04
hybrid,1004,2026-01-05,0.9,684,26,657.9,229.71
hybrid,1004,2026-01-05,0.9,736,26,643.0,250.09
hybrid,1004,2026-01-05,0.9,789,26,663.0,216.33
hybrid,1004,2026-01-05,0.9,842,26,789.3,207.15
hybrid,1004,2026-01-05,0.9,894,26,663.2,224.76
hybrid,1004,2026-01-05,0.9,947,26,780.6,179.1
hybrid,1004,2026-01-05,0.9,1000,26,689.4,207.0
hybrid,149,2026-01-06,0.9,68,68,1723.3,610.36
hybrid,149,2026-01-06,0.9,136,68,1739.4,742.18
hybrid,149,2026-01-06,0.9,205,68,1822.6,645.23
hybrid,149,2026-01-06,0.9,273,68,1910.6,676.76
hybrid,149,2026-01-06,0.9,342,68,1855.4,668.71
hybrid,149,2026-01-06,0.9,410,68,1758.2,623.75
hybrid,149,2026-01-06,0.9,478,68,1620.2,662.65
hybrid,149,2026-01-06,0.9,547,68,1615.0,667.21
hybrid,149,2026-01-06,0.9,615,68,1889.1,631.89
hybrid,149,2026-01-06,0.9,684,68,1726.5,595.76
hybrid,149,2026-01-06,0.9,752,68,1886.6,612.33
hybrid,149,2026-01-06,0.9,821,68,2011.5,685.06
hybrid,149,2026-01-06,0.9,889,68,1894.1,565.79
hybrid,149,2026-01-06,0.9,957,68,1731.4,648.16
hybrid,149,2026-01-06,0.9,1026,68,1754.4,682.73
hybrid,149,2026-01-06,0.9,1094,68,1685.6,653.37
hybrid,149,2026-01-06,0.9,1163,68,1750.0,649.19
hybrid,149,2026-01-06,0.9,1231,68,1752.0,647.09
hybrid,149,2026-01-06,0.9,1300,68,1795.9,700.87
hybrid,1,2026-01-06,0.9,52,27,642.9,121.61
hybrid,1,2026-01-06,0.9,105,27,545.5,123.31
hybrid,1,2026-01-06,0.9,157,27,657.3,120.1
hybrid,1,2026-01-06,0.9,210,27,657.2,107.32
hybrid,1,2026-01-06,0.9,263,27,590.7,112.58
hybrid,1,2026-01-06,0.9,315,27,656.7,110.19
hybrid,1,2026-01-06,0.9,368,27,569.1,120.85
hybrid,1,2026-01-06,0.9,421,27,536.3,118.76
hybrid,1,2026-01-06,0.9,473,27,508.9,125.7
hybrid,1,2026-01-06,0.9,526,27,658.9,118.81
hybrid,1,2026-01-06,0.9,578,27,441.0,134.31
hybrid,1,2026-01-06,0.9,631,27,571.2,131.69
hybrid,1,2026-01-06,0.9,684,27,559.9,112.55
hybrid,1,2026-01-06,0.9,736,27,591.0,130.89
hybrid,1,2026-01-06,0.9,789,27,650.7,108.56
hybrid,1,2026-01-06,0.9,842,27,502.3,137.67
hybrid,1,2026-01-06,0.9,894,27,657.7,112.86
hybrid,1,2026-01-06,0.9,947,27,634.1,121.25
hybrid,1,2026-01-06,0.9,1000,27,597.3,82.57
hybrid,126,2026-01-06,0.9,7,6,30.0,46.83
hybrid,126,2026-01-06,0.9,15,6,30.0,46.83
hybrid,126,2026-01-06,0.9,23,6,30.0,46.83
hybrid,126,2026-01-06,0.9,31,6,30.0,46.83
hybrid,126,2026-01-06,0.9,39,6,30.0,46.83
hybrid,126,2026-01-06,0.9,47,6,30.0,46.83
hybrid,126,2026-01-06,0.9,55,6,30.0,46.83
hybrid,126,2026-01-06,0.9,63,6,30.0,46.83
hybrid,126,2026-01-06,0.9,71,6,30.0,46.83
hybrid,126,2026-01-06,0.9,78,6,30.0,46.83
hybrid,126,2026-01-06,0.9,86,6,30.0,46.83
hybrid,126,2026-01-06,0.9,94,6,30.0,46.83
hybrid,126,2026-01-06,0.9,102,6,30.0,46.83
hybrid,126,2026-01-06,0.9,110,6,30.0,46.83
hybrid,126,2026-01-06,0.9,118,6,30.0,46.83
hybrid,126,2026-01-06,0.9,126,6,30.0,46.83
hybrid,126,2026-01-06,0.9,134,6,30.0,46.83
hybrid,126,2026-01-06,0.9,142,6,30.0,46.83
hybrid,126,2026-01-06,0.9,150,6,30.0,46.83
hybrid,150,2026-01-06,0.9,7,5,120.0,33.08
hybrid,150,2026-01-06,0.9,15,5,120.0,33.08
hybrid,150,2026-01-06,0.9,23,5,120.0,33.08
hybrid,150,2026-01-06,0.9,31,5,120.0,33.08
hybrid,150,2026-01-06,0.9,39,5,120.0,33.08
hybrid,150,2026-01-06,0.9,47,5,120.0,33.08
hybrid,150,2026-01-06,0.9,55,5,120.0,33.08
hybrid,150,2026-01-06,0.9,63,5,120.0,33.08
hybrid,150,2026-01-06,0.9,71,5,120.0,33.08
hybrid,150,2026-01-06,0.9,78,5,120.0,33.08
hybrid,150,2026-01-06,0.9,86,5,120.0,33.08
hybrid,150,2026-01-06,0.9,94,5,120.0,33.08
hybrid,150,2026-01-06,0.9,102,5,120.0,33.08
hybrid,150,2026-01-06,0.9,110,5,120.0,33.08
hybrid,150,2026-01-06,0.9,118,5,120.0,33.08
hybrid,150,2026-01-06,0.9,126,5,120.0,33.08
hybrid,150,2026-01-06,0.9,134,5,120.0,33.08
hybrid,150,2026-01-06,0.9,142,5,120.0,33.08
hybrid,150,2026-01-06,0.9,150,5,120.0,33.08
hybrid,844,2026-01-06,0.9,7,1,0.0,2.56
hybrid,844,2026-01-06,0.9,15,1,0.0,2.56
hybrid,844,2026-01-06,0.9,23,1,0.0,2.56
hybrid,844,2026-01-06,0.9,31,1,0.0,2.56
hybrid,844,2026-01-06,0.9,39,1,0.0,2.56
hybrid,844,2026-01-06,0.9,47,1,0.0,2.56
hybrid,844,2026-01-06,0.9,55,1,0.0,2.56
hybrid,844,2026-01-06,0.9,63,1,0.0,2.56
hybrid,844,2026-01-06,0.9,71,1,0.0,2.56
hybrid,844,2026-01-06,0.9,78,1,0.0,2.56
hybrid,844,2026-01-06,0.9,86,1,0.0,2.56
hybrid,844,2026-01-06,0.9,94,1,0.0,2.56
hybrid,844,2026-01-06,0.9,102,1,0.0,2.56
hybrid,844,2026-01-06,0.9,110,1,0.0,2.56
hybrid,844,2026-01-06,0.9,118,1,0.0,2.56
hybrid,844,2026-01-06,0.9,126,1,0.0,2.56
hybrid,844,2026-01-06,0.9,134,1,0.0,2.56
hybrid,844,2026-01-06,0.9,142,1,0.0,2.56
hybrid,844,2026-01-06,0.9,150,1,0.0,2.56
hybrid,830,2026-01-06,0.9,7,3,120.0,8.73
hybrid,830,2026-01-06,0.9,15,3,120.0,8.73
hybrid,830,2026-01-06,0.9,23,3,120.0,8.73
hybrid,830,2026-01-06,0.9,31,3,120.0,8.73
hybrid,830,2026-01-06,0.9,39,3,120.0,8.73
hybrid,830,2026-01-06,0.9,47,3,120.0,8.73
hybrid,830,2026-01-06,0.9,55,3,120.0,8.73
hybrid,830,2026-01-06,0.9,63,3,120.0,8.73
hybrid,830,2026-01-06,0.9,71,3,120.0,8.73
hybrid,830,2026-01-06,0.9,78,3,120.0,8.73
hybrid,830,2026-01-06,0.9,86,3,120.0,8.73
hybrid,830,2026-01-06,0.9,94,3,120.0,8.73
hybrid,830,2026-01-06,0.9,102,3,120.0,8.73
hybrid,830,2026-01-06,0.9,110,3,120.0,8.73
hybrid,830,2026-01-06,0.9,118,3,120.0,8.73
hybrid,830,2026-01-06,0.9,126,3,120.0,8.73
hybrid,830,2026-01-06,0.9,134,3,120.0,8.73
hybrid,830,2026-01-06,0.9,142,3,120.0,8.73
hybrid,830,2026-01-06,0.9,150,3,120.0,8.73
hybrid,1004,2026-01-06,0.9,52,28,875.4,254.03
hybrid,1004,2026-01-06,0.9,105,28,868.1,271.82
hybrid,1004,2026-01-06,0.9,157,28,894.2,234.99
hybrid,1004,2026-01-06,0.9,210,28,865.4,259.33
hybrid,1004,2026-01-06,0.9,263,28,750.2,241.28
hybrid,1004,2026-01-06,0.9,315,28,720.2,230.33
hybrid,1004,2026-01-06,0.9,368,28,868.1,235.81
hybrid,1004,2026-01-06,0.9,421,28,759.6,218.79
hybrid,1004,2026-01-06,0.9,473,28,859.5,239.36
hybrid,1004,2026-01-06,0.9,526,28,757.1,224.92
hybrid,1004,2026-01-06,0.9,578,28,859.5,225.39
hybrid,1004,2026-01-06,0.9,631,28,868.1,230.82
hybrid,1004,2026-01-06,0.9,684,28,798.4,201.75
hybrid,1004,2026-01-06,0.9,736,28,748.1,201.3
hybrid,1004,2026-01-06,0.9,789,28,888.4,230.23
hybrid,1004,2026-01-06,0.9,842,28,859.5,224.54
hybrid,1004,2026-01-06,0.9,894,28,859.5,213.8
hybrid,1004,2026-01-06,0.9,947,28,849.8,203.01
hybrid,1004,2026-01-06,0.9,1000,28,856.5,228.61
hybrid,149,2026-01-07,0.9,68,79,2176.8,741.51
hybrid,149,2026-01-07,0.9,136,79,1881.4,726.17
hybrid,149,2026-01-07,0.9,205,79,1922.7,706.19
hybrid,149,2026-01-07,0.9,273,79,1936.5,740.41
hybrid,149,2026-01-07,0.9,342,79,1850.5,751.98
hybrid,149,2026-01-07,0.9,410,79,2140.4,837.35
hybrid,149,2026-01-07,0.9,478,79,2042.9,760.82
hybrid,149,2026-01-07,0.9,547,79,1914.8,743.18
hybrid,149,2026-01-07,0.9,615,79,1933.3,774.53
hybrid,149,2026-01-07,0.9,684,79,2076.2,683.79
hybrid,149,2026-01-07,0.9,752,79,1913.1,786.28
hybrid,149,2026-01-07,0.9,821,79,1888.8,738.72
hybrid,149,2026-01-07,0.9,889,79,1852.0,723.64
hybrid,149,2026-01-07,0.9,957,79,1999.9,713.93
hybrid,149,2026-01-07,0.9,1026,79,1920.2,756.56
hybrid,149,2026-01-07,0.9,1094,79,2028.7,797.96
hybrid,149,2026-01-07,0.9,1163,79,1952.2,694.17
hybrid,149,2026-01-07,0.9,1231,79,1949.9,778.55
hybrid,149,2026-01-07,0.9,1300,79,2172.4,708.71
hybrid,1,2026-01-07,0.9,52,26,407.7,129.43
hybrid,1,2026-01-07,0.9,105,26,532.2,105.2
hybrid,1,2026-01-07,0.9,157,26,470.8,136.8
hybrid,1,2026-01-07,0.9,210,26,407.7,110.36
hybrid,1,2026-01-07,0.9,263,26,651.0,93.29
hybrid,1,2026-01-07,0.9,315,26,557.7,109.03
hybrid,1,2026-01-07,0.9,368,26,438.8,139.13
hybrid,1,2026-01-07,0.9,421,26,516.5,124.44
hybrid,1,2026-01-07,0.9,473,26,647.7,105.68
hybrid,1,2026-01-07,0.9,526,26,560.8,99.68
hybrid,1,2026-01-07,0.9,578,26,544.8,109.85
hybrid,1,2026-01-07,0.9,631,26,606.5,98.67
hybrid,1,2026-01-07,0.9,684,26,484.8,123.54
hybrid,1,2026-01-07,0.9,736,26,497.7,106.49
hybrid,1,2026-01-07,0.9,789,26,497.7,141.65
hybrid,1,2026-01-07,0.9,842,26,527.7,97.71
hybrid,1,2026-01-07,0.9,894,26,546.5,105.98
hybrid,1,2026-01-07,0.9,947,26,544.8,120.64
hybrid,1,2026-01-07,0.9,1000,26,544.8,136.83
hybrid,126,2026-01-07,0.9,7,6,264.5,32.94
hybrid,126,2026-01-07,0.9,15,6,264.5,32.94
hybrid,126,2026-01-07,0.9,23,6,264.5,32.94
hybrid,126,2026-01-07,0.9,31,6,264.5,32.94
hybrid,126,2026-01-07,0.9,39,6,264.5,32.94
hybrid,126,2026-01-07,0.9,47,6,264.5,32.94
hybrid,126,2026-01-07,0.9,55,6,264.5,32.94
hybrid,126,2026-01-07,0.9,63,6,264.5,32.94
hybrid,126,2026-01-07,0.9,71,6,264.5,32.94
hybrid,126,2026-01-07,0.9,78,6,264.5,32.94
hybrid,126,2026-01-07,0.9,86,6,264.5,32.94
hybrid,126,2026-01-07,0.9,94,6,264.5,32.94
hybrid,126,2026-01-07,0.9,102,6,264.5,32.94
hybrid,126,2026-01-07,0.9,110,6,264.5,32.94
hybrid,126,2026-01-07,0.9,118,6,264.5,32.94
hybrid,126,2026-01-07,0.9,126,6,264.5,32.94
hybrid,126,2026-01-07,0.9,134,6,264.5,32.94
hybrid,126,2026-01-07,0.9,142,6,264.5,32.94
hybrid,126,2026-01-07,0.9,150,6,264.5,32.94
hybrid,150,2026-01-07,0.9,7,4,199.8,15.16
hybrid,150,2026-01-07,0.9,15,4,199.8,15.16
hybrid,150,2026-01-07,0.9,23,4,199.8,15.16
hybrid,150,2026-01-07,0.9,31,4,199.8,15.16
hybrid,150,2026-01-07,0.9,39,4,199.8,15.16
hybrid,150,2026-01-07,0.9,47,4,199.8,15.16
hybrid,150,2026-01-07,0.9,55,4,199.8,15.16
hybrid,150,2026-01-07,0.9,63,4,199.8,15.16
hybrid,150,2026-01-07,0.9,71,4,199.8,15.16
hybrid,150,2026-01-07,0.9,78,4,199.8,15.16
hybrid,150,2026-01-07,0.9,86,4,199.8,15.16
hybrid,150,2026-01-07,0.9,94,4,199.8,15.16
hybrid,150,2026-01-07,0.9,102,4,199.8,15.16
hybrid,150,2026-01-07,0.9,110,4,199.8,15.16
hybrid,150,2026-01-07,0.9,118,4,199.8,15.16
hybrid,150,2026-01-07,0.9,126,4,199.8,15.16
hybrid,150,2026-01-07,0.9,134,4,199.8,15.16
hybrid,150,2026-01-07,0.9,142,4,199.8,15.16
hybrid,150,2026-01-07,0.9,150,4,199.8,15.16
hybrid,844,2026-01-07,0.9,7,5,90.1,28.36
hybrid,844,2026-01-07,0.9,15,5,90.1,28.36
hybrid,844,2026-01-07,0.9,23,5,90.1,28.36
hybrid,844,2026-01-07,0.9,31,5,90.1,28.36
hybrid,844,2026-01-07,0.9,39,5,90.1,28.36
hybrid,844,2026-01-07,0.9,47,5,90.1,28.36
hybrid,844,2026-01-07,0.9,55,5,90.1,28.36
hybrid,844,2026-01-07,0.9,63,5,90.1,28.36
hybrid,844,2026-01-07,0.9,71,5,90.1,28.36
hybrid,844,2026-01-07,0.9,78,5,90.1,28.36
hybrid,844,2026-01-07,0.9,86,5,90.1,28.36
hybrid,844,2026-01-07,0.9,94,5,90.1,28.36
hybrid,844,2026-01-07,0.9,102,5,90.1,28.36
hybrid,844,2026-01-07,0.9,110,5,90.1,28.36
hybrid,844,2026-01-07,0.9,118,5,90.1,28.36
hybrid,844,2026-01-07,0.9,126,5,90.1,28.36
hybrid,844,2026-01-07,0.9,134,5,90.1,28.36
hybrid,844,2026-01-07,0.9,142,5,90.1,28.36
hybrid,844,2026-01-07,0.9,150,5,90.1,28.36
hybrid,830,2026-01-07,0.9,7,2,20.8,7.77
hybrid,830,2026-01-07,0.9,15,2,20.8,7.77
hybrid,830,2026-01-07,0.9,23,2,20.8,7.77
hybrid,830,2026-01-07,0.9,31,2,20.8,7.77
hybrid,830,2026-01-07,0.9,39,2,20.8,7.77
hybrid,830,2026-01-07,0.9,47,2,20.8,7.77
hybrid,830,2026-01-07,0.9,55,2,20.8,7.77
hybrid,830,2026-01-07,0.9,63,2,20.8,7.77
hybrid,830,2026-01-07,0.9,71,2,20.8,7.77
hybrid,830,2026-01-07,0.9,78,2,20.8,7.77
hybrid,830,2026-01-07,0.9,86,2,20.8,7.77
hybrid,830,2026-01-07,0.9,94,2,20.8,7.77
hybrid,830,2026-01-07,0.9,102,2,20.8,7.77
hybrid,830,2026-01-07,0.9,110,2,20.8,7.77
hybrid,830,2026-01-07,0.9,118,2,20.8,7.77
hybrid,830,2026-01-07,0.9,126,2,20.8,7.77
hybrid,830,2026-01-07,0.9,134,2,20.8,7.77
hybrid,830,2026-01-07,0.9,142,2,20.8,7.77
hybrid,830,2026-01-07,0.9,150,2,20.8,7.77
hybrid,1004,2026-01-07,0.9,52,28,588.2,162.38
hybrid,1004,2026-01-07,0.9,105,28,612.5,173.77
hybrid,1004,2026-01-07,0.9,157,28,649.0,147.39
hybrid,1004,2026-01-07,0.9,210,28,589.0,151.18
hybrid,1004,2026-01-07,0.9,263,28,612.2,173.79
hybrid,1004,2026-01-07,0.9,315,28,535.8,155.88
hybrid,1004,2026-01-07,0.9,368,28,616.2,154.48
hybrid,1004,2026-01-07,0.9,421,28,552.5,149.34
hybrid,1004,2026-01-07,0.9,473,28,498.2,153.52
hybrid,1004,2026-01-07,0.9,526,28,515.2,161.36
hybrid,1004,2026-01-07,0.9,578,28,612.2,167.52
